number,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,generation,legendary
424,Ambipom,Normal,,482,75,0.5135135135135135,0.24897959183673468,60,66,0.5641025641025641,4,False
425,Drifloon,Ghost,Flying,348,90,0.24324324324324326,0.11836734693877551,60,44,0.3333333333333333,4,False
426,Drifblim,Ghost,Flying,498,150,0.40540540540540543,0.15918367346938775,90,54,0.38461538461538464,4,False
427,Buneary,Normal,,350,55,0.32972972972972975,0.15918367346938775,44,56,0.41025641025641024,4,False
428,Lopunny,Normal,,480,65,0.3837837837837838,0.3224489795918367,54,96,0.5128205128205128,4,False
428,Mega Lopunny,Normal,Fighting,580,65,0.7081081081081081,0.363265306122449,54,96,0.6666666666666666,4,False
429,Mismagius,Ghost,,495,60,0.2972972972972973,0.22448979591836735,105,105,0.5128205128205128,4,False
430,Honchkrow,Dark,Flying,505,100,0.6486486486486487,0.19183673469387755,105,52,0.3384615384615385,4,False
431,Glameow,Normal,,310,49,0.2702702702702703,0.1510204081632653,42,37,0.41025641025641024,4,False
432,Purugly,Normal,,452,71,0.41621621621621624,0.24081632653061225,64,59,0.5487179487179488,4,False
433,Chingling,Psychic,,285,45,0.13513513513513514,0.1836734693877551,65,50,0.20512820512820512,4,False
434,Stunky,Poison,Dark,329,63,0.31351351351351353,0.17142857142857143,41,41,0.35384615384615387,4,False
435,Skuntank,Poison,Dark,479,103,0.4756756756756757,0.2530612244897959,71,61,0.40512820512820513,4,False
436,Bronzor,Steel,Psychic,300,57,0.10270270270270271,0.3306122448979592,24,86,0.09230769230769231,4,False
437,Bronzong,Steel,Psychic,500,67,0.4540540540540541,0.4530612244897959,79,116,0.14358974358974358,4,False
438,Bonsly,Rock,,290,50,0.40540540540540543,0.3673469387755102,10,45,0.02564102564102564,4,False
439,Mime Jr.,Psychic,Fairy,310,20,0.10810810810810811,0.16326530612244897,70,90,0.28205128205128205,4,False
440,Happiny,Normal,,220,100,0.0,0.0,15,65,0.1282051282051282,4,False
441,Chatot,Normal,Flying,411,76,0.32432432432432434,0.16326530612244897,92,42,0.441025641025641,4,False
442,Spiritomb,Ghost,Dark,485,50,0.4702702702702703,0.4204081632653061,92,108,0.15384615384615385,4,False
443,Gible,Dragon,Ground,300,58,0.35135135135135137,0.16326530612244897,40,45,0.18974358974358974,4,False
444,Gabite,Dragon,Ground,410,68,0.4594594594594595,0.24489795918367346,50,55,0.39487179487179486,4,False
445,Garchomp,Dragon,Ground,600,108,0.6756756756756757,0.3673469387755102,80,85,0.49743589743589745,4,False
445,Mega Garchomp,Dragon,Ground,700,108,0.8918918918918919,0.4489795918367347,120,95,0.4461538461538462,4,False
446,Munchlax,Normal,,390,135,0.43243243243243246,0.14285714285714285,40,85,0.0,4,False
447,Riolu,Fighting,,285,40,0.35135135135135137,0.14285714285714285,35,40,0.28205128205128205,4,False
448,Lucario,Fighting,Steel,525,70,0.5675675675675675,0.2653061224489796,115,70,0.4358974358974359,4,False
448,Mega Lucario,Fighting,Steel,625,70,0.7567567567567568,0.33877551020408164,140,70,0.5487179487179488,4,False
449,Hippopotas,Ground,,330,68,0.3621621621621622,0.2979591836734694,38,42,0.13846153846153847,4,False
450,Hippowdon,Ground,,525,108,0.5783783783783784,0.46122448979591835,68,72,0.2153846153846154,4,False
451,Skorupi,Poison,Bug,330,40,0.24324324324324326,0.3469387755102041,30,55,0.3076923076923077,4,False
452,Drapion,Poison,Dark,500,70,0.4594594594594595,0.42857142857142855,60,75,0.46153846153846156,4,False
453,Croagunk,Poison,Fighting,300,48,0.3027027027027027,0.14285714285714285,61,40,0.23076923076923078,4,False
454,Toxicroak,Poison,Fighting,490,83,0.5459459459459459,0.24489795918367346,86,65,0.41025641025641024,4,False
455,Carnivine,Grass,,454,74,0.5135135135135135,0.27346938775510204,90,72,0.21025641025641026,4,False
456,Finneon,Water,,330,49,0.23783783783783785,0.20816326530612245,49,61,0.3128205128205128,4,False
457,Lumineon,Water,,460,69,0.34594594594594597,0.2897959183673469,69,86,0.441025641025641,4,False
458,Mantyke,Water,Flying,345,45,0.08108108108108109,0.1836734693877551,60,120,0.23076923076923078,4,False
459,Snover,Grass,Ice,334,60,0.3081081081081081,0.1836734693877551,62,60,0.1794871794871795,4,False
460,Abomasnow,Grass,Ice,494,90,0.4702702702702703,0.2857142857142857,92,85,0.28205128205128205,4,False
460,Mega Abomasnow,Grass,Ice,594,90,0.6864864864864865,0.40816326530612246,132,105,0.1282051282051282,4,False
461,Weavile,Dark,Ice,510,70,0.6216216216216216,0.24489795918367346,45,85,0.6153846153846154,4,False
462,Magnezone,Electric,Steel,535,70,0.35135135135135137,0.4489795918367347,130,90,0.28205128205128205,4,False
463,Lickilicky,Normal,,515,110,0.43243243243243246,0.3673469387755102,80,95,0.23076923076923078,4,False
464,Rhyperior,Ground,Rock,535,115,0.7297297297297297,0.5102040816326531,55,55,0.1794871794871795,4,False
465,Tangrowth,Grass,,535,100,0.5135135135135135,0.4897959183673469,110,50,0.23076923076923078,4,False
466,Electivire,Electric,,540,75,0.6378378378378379,0.2530612244897959,95,85,0.46153846153846156,4,False
467,Magmortar,Fire,,540,75,0.4864864864864865,0.2530612244897959,125,95,0.4,4,False
468,Togekiss,Fairy,Flying,545,85,0.24324324324324326,0.3673469387755102,120,115,0.38461538461538464,4,False
469,Yanmega,Bug,Flying,515,86,0.3837837837837838,0.3306122448979592,116,56,0.46153846153846156,4,False
470,Leafeon,Grass,,525,65,0.5675675675675675,0.5102040816326531,60,65,0.46153846153846156,4,False
471,Glaceon,Ice,,525,65,0.2972972972972973,0.42857142857142855,130,95,0.3076923076923077,4,False
472,Gliscor,Ground,Flying,510,75,0.4864864864864865,0.4897959183673469,45,75,0.46153846153846156,4,False
473,Mamoswine,Ice,Ground,530,110,0.6756756756756757,0.30612244897959184,70,60,0.38461538461538464,4,False
474,Porygon-Z,Normal,,535,85,0.40540540540540543,0.2653061224489796,135,75,0.4358974358974359,4,False
475,Gallade,Psychic,Fighting,518,68,0.6486486486486487,0.24489795918367346,65,115,0.38461538461538464,4,False
475,Mega Gallade,Psychic,Fighting,618,68,0.8648648648648649,0.3673469387755102,65,115,0.5384615384615384,4,False
476,Probopass,Rock,Steel,525,60,0.2702702702702703,0.5714285714285714,75,150,0.1794871794871795,4,False
477,Dusknoir,Ghost,,525,45,0.5135135135135135,0.5306122448979592,65,135,0.20512820512820512,4,False
478,Froslass,Ice,Ghost,480,70,0.40540540540540543,0.2653061224489796,80,70,0.5384615384615384,4,False
479,Rotom,Electric,Ghost,440,50,0.24324324324324326,0.2938775510204082,95,77,0.441025641025641,4,False
479,Heat Rotom,Electric,Fire,520,50,0.32432432432432434,0.4163265306122449,105,107,0.4153846153846154,4,False
479,Wash Rotom,Electric,Water,520,50,0.32432432432432434,0.4163265306122449,105,107,0.4153846153846154,4,False
479,Frost Rotom,Electric,Ice,520,50,0.32432432432432434,0.4163265306122449,105,107,0.4153846153846154,4,False
479,Fan Rotom,Electric,Flying,520,50,0.32432432432432434,0.4163265306122449,105,107,0.4153846153846154,4,False
479,Mow Rotom,Electric,Grass,520,50,0.32432432432432434,0.4163265306122449,105,107,0.4153846153846154,4,False
480,Uxie,Psychic,,580,75,0.3783783783783784,0.5102040816326531,75,130,0.46153846153846156,4,True
481,Mesprit,Psychic,,580,80,0.5405405405405406,0.40816326530612246,105,105,0.38461538461538464,4,True
482,Azelf,Psychic,,580,75,0.6486486486486487,0.2653061224489796,125,70,0.5641025641025641,4,True
483,Dialga,Steel,Dragon,680,100,0.6216216216216216,0.46938775510204084,150,100,0.4358974358974359,4,True
484,Palkia,Water,Dragon,680,90,0.6216216216216216,0.3877551020408163,150,120,0.48717948717948717,4,True
485,Heatran,Fire,Steel,600,91,0.4594594594594595,0.4122448979591837,130,106,0.36923076923076925,4,True
486,Regigigas,Normal,,670,110,0.8378378378378378,0.42857142857142855,80,110,0.48717948717948717,4,True
487,Giratina Altered Forme,Ghost,Dragon,680,150,0.5135135135135135,0.46938775510204084,100,120,0.4358974358974359,4,True
487,Giratina Origin Forme,Ghost,Dragon,680,150,0.6216216216216216,0.3877551020408163,120,100,0.4358974358974359,4,True
488,Cresselia,Psychic,,600,120,0.35135135135135137,0.46938775510204084,75,130,0.41025641025641024,4,True
489,Phione,Water,,480,80,0.40540540540540543,0.30612244897959184,80,80,0.38461538461538464,4,True
490,Manaphy,Water,,600,100,0.5135135135135135,0.3877551020408163,100,100,0.48717948717948717,4,True
491,Darkrai,Dark,,600,70,0.4594594594594595,0.3469387755102041,135,90,0.6153846153846154,4,True
492,Shaymin Land Forme,Grass,,600,100,0.5135135135135135,0.3877551020408163,100,100,0.48717948717948717,4,True
492,Shaymin Sky Forme,Grass,Flying,600,100,0.5297297297297298,0.2857142857142857,120,75,0.6256410256410256,4,True
493,Arceus,Normal,,720,120,0.6216216216216216,0.46938775510204084,120,120,0.5897435897435898,4,True
494,Victini,Psychic,Fire,600,100,0.5135135135135135,0.3877551020408163,100,100,0.48717948717948717,5,True
495,Snivy,Grass,,308,45,0.21621621621621623,0.20408163265306123,45,55,0.29743589743589743,5,False
496,Servine,Grass,,413,60,0.2972972972972973,0.2857142857142857,60,75,0.4,5,False
497,Serperior,Grass,,528,75,0.3783783783783784,0.3673469387755102,75,95,0.5538461538461539,5,False
498,Tepig,Fire,,308,65,0.31351351351351353,0.16326530612244897,45,45,0.20512820512820512,5,False
499,Pignite,Fire,Fighting,418,90,0.4756756756756757,0.20408163265306123,70,55,0.2564102564102564,5,False
500,Emboar,Fire,Fighting,528,110,0.6378378378378379,0.24489795918367346,100,65,0.3076923076923077,5,False
501,Oshawott,Water,,308,55,0.2702702702702703,0.16326530612244897,63,45,0.20512820512820512,5,False
502,Dewott,Water,,413,75,0.3783783783783784,0.22448979591836735,83,60,0.28205128205128205,5,False
503,Samurott,Water,,528,95,0.5135135135135135,0.32653061224489793,108,70,0.3333333333333333,5,False
504,Patrat,Normal,,255,45,0.2702702702702703,0.13877551020408163,35,39,0.18974358974358974,5,False
505,Watchog,Normal,,420,60,0.43243243243243246,0.2612244897959184,60,69,0.36923076923076925,5,False
506,Lillipup,Normal,,275,45,0.2972972972972973,0.16326530612244897,25,45,0.2564102564102564,5,False
507,Herdier,Normal,,370,65,0.40540540540540543,0.24489795918367346,35,65,0.28205128205128205,5,False
508,Stoutland,Normal,,500,85,0.5675675675675675,0.3469387755102041,45,90,0.38461538461538464,5,False
509,Purrloin,Dark,,281,41,0.24324324324324326,0.1306122448979592,50,37,0.3128205128205128,5,False
510,Liepard,Dark,,446,64,0.4486486486486487,0.1836734693877551,88,50,0.517948717948718,5,False
511,Pansage,Grass,,316,50,0.2594594594594595,0.17551020408163265,53,48,0.30256410256410254,5,False
512,Simisage,Grass,,498,75,0.5027027027027027,0.23673469387755103,98,63,0.49230769230769234,5,False
513,Pansear,Fire,,316,50,0.2594594594594595,0.17551020408163265,53,48,0.30256410256410254,5,False
514,Simisear,Fire,,498,75,0.5027027027027027,0.23673469387755103,98,63,0.49230769230769234,5,False
515,Panpour,Water,,316,50,0.2594594594594595,0.17551020408163265,53,48,0.30256410256410254,5,False
516,Simipour,Water,,498,75,0.5027027027027027,0.23673469387755103,98,63,0.49230769230769234,5,False
517,Munna,Psychic,,292,76,0.10810810810810811,0.16326530612244897,67,55,0.09743589743589744,5,False
518,Musharna,Psychic,,487,116,0.2702702702702703,0.32653061224489793,107,95,0.12307692307692308,5,False
519,Pidove,Normal,Flying,264,50,0.2702702702702703,0.1836734693877551,36,30,0.19487179487179487,5,False
520,Tranquill,Normal,Flying,358,62,0.3891891891891892,0.23265306122448978,50,42,0.3076923076923077,5,False
521,Unfezant,Normal,Flying,488,80,0.5945945945945946,0.30612244897959184,65,55,0.4512820512820513,5,False
522,Blitzle,Electric,,295,45,0.2972972972972973,0.11020408163265306,50,32,0.3641025641025641,5,False
523,Zebstrika,Electric,,497,75,0.5135135135135135,0.23673469387755103,80,63,0.5692307692307692,5,False
524,Roggenrola,Rock,,280,55,0.3783783783783784,0.32653061224489793,25,25,0.05128205128205128,5,False
525,Boldore,Rock,,390,70,0.5405405405405406,0.40816326530612246,50,40,0.07692307692307693,5,False
526,Gigalith,Rock,,515,85,0.7027027027027027,0.5102040816326531,60,80,0.10256410256410256,5,False
527,Woobat,Psychic,Flying,313,55,0.21621621621621623,0.15510204081632653,55,43,0.3435897435897436,5,False
528,Swoobat,Psychic,Flying,425,67,0.2810810810810811,0.20408163265306123,77,55,0.558974358974359,5,False
529,Drilbur,Ground,,328,60,0.43243243243243246,0.14285714285714285,30,45,0.3230769230769231,5,False
530,Excadrill,Ground,Steel,508,110,0.7027027027027027,0.22448979591836735,50,65,0.4256410256410256,5,False
531,Audino,Normal,,445,103,0.2972972972972973,0.3306122448979592,60,86,0.23076923076923078,5,False
531,Mega Audino,Normal,Fairy,545,103,0.2972972972972973,0.49387755102040815,80,126,0.23076923076923078,5,False
532,Timburr,Fighting,,305,75,0.40540540540540543,0.20408163265306123,25,35,0.15384615384615385,5,False
533,Gurdurr,Fighting,,405,85,0.5405405405405406,0.32653061224489793,40,50,0.1794871794871795,5,False
534,Conkeldurr,Fighting,,505,105,0.7297297297297297,0.3673469387755102,55,65,0.20512820512820512,5,False
535,Tympole,Water,,294,50,0.24324324324324326,0.14285714285714285,50,40,0.30256410256410254,5,False
536,Palpitoad,Water,Ground,384,75,0.32432432432432434,0.20408163265306123,65,55,0.3282051282051282,5,False
537,Seismitoad,Water,Ground,509,105,0.4864864864864865,0.2857142857142857,85,75,0.35384615384615387,5,False
538,Throh,Fighting,,465,120,0.5135135135135135,0.32653061224489793,30,85,0.20512820512820512,5,False
539,Sawk,Fighting,,465,75,0.6486486486486487,0.2857142857142857,30,75,0.41025641025641024,5,False
540,Sewaddle,Bug,Grass,310,45,0.2594594594594595,0.2653061224489796,40,60,0.18974358974358974,5,False
541,Swadloon,Bug,Grass,380,55,0.31351351351351353,0.3469387755102041,50,80,0.18974358974358974,5,False
542,Leavanny,Bug,Grass,500,75,0.5297297297297298,0.30612244897959184,70,80,0.4461538461538462,5,False
543,Venipede,Bug,Poison,260,30,0.21621621621621623,0.22040816326530613,30,39,0.26666666666666666,5,False
544,Whirlipede,Bug,Poison,360,40,0.2702702702702703,0.3836734693877551,40,79,0.2153846153846154,5,False
545,Scolipede,Bug,Poison,485,60,0.5135135135135135,0.34285714285714286,55,69,0.5487179487179488,5,False
546,Cottonee,Grass,Fairy,280,40,0.11891891891891893,0.22448979591836735,37,50,0.3128205128205128,5,False
547,Whimsicott,Grass,Fairy,480,60,0.33513513513513515,0.32653061224489793,77,75,0.5692307692307692,5,False
548,Petilil,Grass,,280,45,0.16216216216216217,0.1836734693877551,70,50,0.1282051282051282,5,False
549,Lilligant,Grass,,480,70,0.2972972972972973,0.2857142857142857,110,75,0.4358974358974359,5,False
550,Basculin,Water,,460,70,0.4702702702702703,0.24489795918367346,80,55,0.47692307692307695,5,False
551,Sandile,Ground,Dark,292,50,0.3621621621621622,0.12244897959183673,35,35,0.3076923076923077,5,False
552,Krokorok,Ground,Dark,351,60,0.41621621621621624,0.16326530612244897,45,45,0.35384615384615387,5,False
553,Krookodile,Ground,Dark,519,95,0.6054054054054054,0.30612244897959184,65,70,0.4461538461538462,5,False
554,Darumaka,Fire,,315,70,0.4594594594594595,0.16326530612244897,15,45,0.23076923076923078,5,False
554,Galarian Darumaka,Ice,,315,70,0.4594594594594595,0.16326530612244897,15,45,0.23076923076923078,8,False
555,Darmanitan Standard Mode,Fire,,480,105,0.7297297297297297,0.20408163265306123,30,55,0.46153846153846156,5,False
555,Galarian Darmanitan Standard Mode,Ice,,480,105,0.7297297297297297,0.20408163265306123,30,55,0.46153846153846156,8,False
555,Darmanitan Zen Mode,Fire,Psychic,540,105,0.13513513513513514,0.40816326530612246,140,105,0.2564102564102564,5,False
555,Galarian Darmanitan Zen Mode,Ice,Fire,540,105,0.8378378378378378,0.20408163265306123,30,55,0.6666666666666666,8,False
556,Maractus,Grass,,461,75,0.43783783783783786,0.2530612244897959,106,67,0.28205128205128205,5,False
557,Dwebble,Bug,Rock,325,50,0.32432432432432434,0.32653061224489793,35,35,0.2564102564102564,5,False
558,Crustle,Bug,Rock,475,70,0.4864864864864865,0.4897959183673469,65,75,0.20512820512820512,5,False
559,Scraggy,Dark,Fighting,348,50,0.3783783783783784,0.2653061224489796,35,70,0.2205128205128205,5,False
560,Scrafty,Dark,Fighting,488,65,0.4594594594594595,0.4489795918367347,45,115,0.2717948717948718,5,False
561,Sigilyph,Psychic,Flying,490,72,0.2864864864864865,0.30612244897959184,103,80,0.4717948717948718,5,False
562,Yamask,Ghost,,303,38,0.13513513513513514,0.32653061224489793,55,65,0.1282051282051282,5,False
562,Galarian Yamask,Ground,Ghost,303,38,0.2702702702702703,0.32653061224489793,30,65,0.1282051282051282,8,False
563,Cofagrigus,Ghost,,483,58,0.24324324324324326,0.5714285714285714,95,105,0.1282051282051282,5,False
564,Tirtouga,Water,Rock,355,54,0.3945945945945946,0.4,53,45,0.08717948717948718,5,False
565,Carracosta,Water,Rock,495,74,0.5567567567567567,0.5224489795918368,83,65,0.13846153846153847,5,False
566,Archen,Rock,Flying,401,55,0.5783783783783784,0.16326530612244897,74,45,0.3333333333333333,5,False
567,Archeops,Rock,Flying,567,75,0.7297297297297297,0.24489795918367346,112,65,0.5384615384615384,5,False
568,Trubbish,Poison,,329,50,0.24324324324324326,0.23265306122448978,40,62,0.3076923076923077,5,False
569,Garbodor,Poison,,474,80,0.4864864864864865,0.3142857142857143,60,82,0.358974358974359,5,False
569,Gigantamax Garbodor,Poison,,474,80,0.4864864864864865,0.3142857142857143,60,82,0.358974358974359,5,False
570,Zorua,Dark,,330,40,0.32432432432432434,0.14285714285714285,80,40,0.3076923076923077,5,False
571,Zoroark,Dark,,510,60,0.5405405405405406,0.22448979591836735,120,60,0.5128205128205128,5,False
572,Minccino,Normal,,300,55,0.24324324324324326,0.14285714285714285,40,40,0.358974358974359,5,False
573,Cinccino,Normal,,470,75,0.4864864864864865,0.22448979591836735,65,60,0.5641025641025641,5,False
574,Gothita,Psychic,,290,45,0.13513513513513514,0.1836734693877551,55,65,0.20512820512820512,5,False
575,Gothorita,Psychic,,390,60,0.21621621621621623,0.2653061224489796,75,85,0.2564102564102564,5,False
576,Gothitelle,Psychic,,490,70,0.2702702702702703,0.3673469387755102,95,110,0.3076923076923077,5,False
577,Solosis,Psychic,,290,45,0.13513513513513514,0.14285714285714285,105,50,0.07692307692307693,5,False
578,Duosion,Psychic,,370,65,0.1891891891891892,0.1836734693877551,125,60,0.1282051282051282,5,False
579,Reuniclus,Psychic,,490,110,0.32432432432432434,0.2857142857142857,125,85,0.1282051282051282,5,False
580,Ducklett,Water,Flying,305,62,0.21081081081081082,0.1836734693877551,44,50,0.2564102564102564,5,False
581,Swanna,Water,Flying,473,75,0.44324324324324327,0.23673469387755103,87,63,0.47692307692307695,5,False
582,Vanillite,Ice,,305,36,0.24324324324324326,0.1836734693877551,65,60,0.2,5,False
583,Vanillish,Ice,,395,51,0.32432432432432434,0.24489795918367346,80,75,0.27692307692307694,5,False
584,Vanilluxe,Ice,,535,71,0.4864864864864865,0.32653061224489793,110,95,0.37948717948717947,5,False
585,Deerling,Normal,Grass,335,60,0.2972972972972973,0.1836734693877551,40,50,0.358974358974359,5,False
586,Sawsbuck,Normal,Grass,475,80,0.5135135135135135,0.2653061224489796,60,70,0.46153846153846156,5,False
587,Emolga,Electric,Flying,428,55,0.3783783783783784,0.22448979591836735,75,60,0.5025641025641026,5,False
588,Karrablast,Bug,,315,50,0.3783783783783784,0.16326530612244897,40,45,0.28205128205128205,5,False
589,Escavalier,Bug,Steel,495,70,0.7027027027027027,0.40816326530612246,60,105,0.07692307692307693,5,False
590,Foongus,Grass,Poison,294,69,0.2702702702702703,0.16326530612244897,55,55,0.05128205128205128,5,False
591,Amoonguss,Grass,Poison,464,114,0.43243243243243246,0.2653061224489796,85,80,0.1282051282051282,5,False
592,Frillish,Water,Ghost,335,55,0.1891891891891892,0.1836734693877551,65,85,0.1794871794871795,5,False
593,Jellicent,Water,Ghost,480,100,0.2972972972972973,0.2653061224489796,85,105,0.28205128205128205,5,False
594,Alomomola,Water,,470,165,0.3783783783783784,0.30612244897959184,40,45,0.3076923076923077,5,False
595,Joltik,Bug,Electric,319,50,0.22702702702702704,0.1836734693877551,57,50,0.3076923076923077,5,False
596,Galvantula,Bug,Electric,472,70,0.3891891891891892,0.22448979591836735,97,60,0.5282051282051282,5,False
597,Ferroseed,Grass,Steel,305,44,0.24324324324324326,0.3510204081632653,24,86,0.02564102564102564,5,False
598,Ferrothorn,Grass,Steel,489,74,0.4810810810810811,0.5142857142857142,54,116,0.07692307692307693,5,False
599,Klink,Steel,,300,40,0.2702702702702703,0.2653061224489796,45,60,0.1282051282051282,5,False
600,Klang,Steel,,440,60,0.40540540540540543,0.3673469387755102,70,85,0.23076923076923078,5,False
601,Klinklang,Steel,,520,60,0.5135135135135135,0.4489795918367347,70,85,0.4358974358974359,5,False
602,Tynamo,Electric,,275,35,0.2702702702702703,0.14285714285714285,45,40,0.28205128205128205,5,False
603,Eelektrik,Electric,,405,65,0.43243243243243246,0.2653061224489796,75,70,0.1794871794871795,5,False
604,Eelektross,Electric,,515,85,0.5945945945945946,0.30612244897959184,105,80,0.23076923076923078,5,False
605,Elgyem,Psychic,,335,55,0.2702702702702703,0.20408163265306123,85,55,0.1282051282051282,5,False
606,Beheeyem,Psychic,,485,75,0.3783783783783784,0.2857142857142857,125,95,0.1794871794871795,5,False
607,Litwick,Ghost,Fire,275,50,0.13513513513513514,0.20408163265306123,65,55,0.07692307692307693,5,False
608,Lampent,Ghost,Fire,370,60,0.1891891891891892,0.22448979591836735,95,60,0.2564102564102564,5,False
609,Chandelure,Ghost,Fire,520,60,0.2702702702702703,0.3469387755102041,145,90,0.38461538461538464,5,False
610,Axew,Dragon,,320,46,0.44324324324324327,0.22448979591836735,30,40,0.26666666666666666,5,False
611,Fraxure,Dragon,,410,66,0.6054054054054054,0.2653061224489796,40,50,0.31794871794871793,5,False
612,Haxorus,Dragon,,540,76,0.7675675675675676,0.3469387755102041,60,70,0.4717948717948718,5,False
613,Cubchoo,Ice,,305,55,0.35135135135135137,0.14285714285714285,60,40,0.1794871794871795,5,False
614,Beartic,Ice,,485,95,0.5675675675675675,0.30612244897959184,70,80,0.23076923076923078,5,False
615,Cryogonal,Ice,,485,70,0.24324324324324326,0.10204081632653061,95,135,0.5128205128205128,5,False
616,Shelmet,Bug,,305,50,0.1891891891891892,0.32653061224489793,40,65,0.10256410256410256,5,False
617,Accelgor,Bug,,495,80,0.35135135135135137,0.14285714285714285,100,60,0.717948717948718,5,False
618,Stunfisk,Ground,Electric,471,109,0.32972972972972975,0.3224489795918367,81,99,0.13846153846153847,5,False
618,Galarian Stunfisk,Ground,Steel,471,109,0.41081081081081083,0.3836734693877551,66,84,0.13846153846153847,8,False
619,Mienfoo,Fighting,,350,45,0.43243243243243246,0.1836734693877551,55,50,0.3076923076923077,5,False
620,Mienshao,Fighting,,510,65,0.6486486486486487,0.22448979591836735,95,60,0.5128205128205128,5,False
621,Druddigon,Dragon,,485,77,0.6216216216216216,0.3469387755102041,60,90,0.2205128205128205,5,False
622,Golett,Ground,Ghost,303,59,0.372972972972973,0.1836734693877551,35,50,0.15384615384615385,5,False
623,Golurk,Ground,Ghost,483,89,0.6432432432432432,0.30612244897959184,55,80,0.2564102564102564,5,False
624,Pawniard,Dark,Steel,340,45,0.43243243243243246,0.2653061224489796,40,40,0.28205128205128205,5,False
625,Bisharp,Dark,Steel,490,65,0.6486486486486487,0.3877551020408163,60,70,0.3333333333333333,5,False
626,Bouffalant,Normal,,490,95,0.5675675675675675,0.3673469387755102,40,95,0.2564102564102564,5,False
627,Rufflet,Normal,Flying,350,70,0.42162162162162165,0.1836734693877551,37,50,0.28205128205128205,5,False
628,Braviary,Normal,Flying,510,100,0.6378378378378379,0.2857142857142857,57,75,0.38461538461538464,5,False
629,Vullaby,Dark,Flying,370,70,0.2702702702702703,0.2857142857142857,45,65,0.28205128205128205,5,False
630,Mandibuzz,Dark,Flying,510,110,0.32432432432432434,0.40816326530612246,55,95,0.38461538461538464,5,False
631,Heatmor,Fire,,484,85,0.4972972972972973,0.24897959183673468,105,66,0.3076923076923077,5,False
632,Durant,Bug,Steel,484,58,0.5621621621621622,0.43673469387755104,48,48,0.5333333333333333,5,False
633,Deino,Dark,Dragon,300,52,0.32432432432432434,0.1836734693877551,45,50,0.16923076923076924,5,False
634,Zweilous,Dark,Dragon,420,72,0.43243243243243246,0.2653061224489796,65,70,0.2717948717948718,5,False
635,Hydreigon,Dark,Dragon,600,92,0.5405405405405406,0.3469387755102041,125,90,0.47692307692307695,5,False
636,Larvesta,Bug,Fire,360,55,0.43243243243243246,0.20408163265306123,50,55,0.28205128205128205,5,False
637,Volcarona,Bug,Fire,550,85,0.2972972972972973,0.24489795918367346,135,105,0.48717948717948717,5,False
638,Cobalion,Steel,Fighting,580,91,0.4594594594594595,0.5061224489795918,90,72,0.5282051282051282,5,True
639,Terrakion,Rock,Fighting,580,91,0.6702702702702703,0.3469387755102041,72,90,0.5282051282051282,5,True
640,Virizion,Grass,Fighting,580,91,0.4594594594594595,0.27346938775510204,90,129,0.5282051282051282,5,True
641,Tornadus Incarnate Forme,Flying,,580,79,0.5945945945945946,0.2653061224489796,125,80,0.5435897435897435,5,True
641,Tornadus Therian Forme,Flying,,580,79,0.5135135135135135,0.30612244897959184,110,90,0.5948717948717949,5,True
642,Thundurus Incarnate Forme,Electric,Flying,580,79,0.5945945945945946,0.2653061224489796,125,80,0.5435897435897435,5,True
642,Thundurus Therian Forme,Electric,Flying,580,79,0.5405405405405406,0.2653061224489796,145,80,0.49230769230769234,5,True
643,Reshiram,Dragon,Fire,680,100,0.6216216216216216,0.3877551020408163,150,120,0.4358974358974359,5,True
644,Zekrom,Dragon,Electric,680,100,0.7837837837837838,0.46938775510204084,120,100,0.4358974358974359,5,True
645,Landorus Incarnate Forme,Ground,Flying,600,89,0.6486486486486487,0.3469387755102041,115,80,0.49230769230769234,5,True
645,Landorus Therian Forme,Ground,Flying,600,89,0.7567567567567568,0.3469387755102041,105,80,0.441025641025641,5,True
646,Kyurem,Dragon,Ice,660,125,0.6756756756756757,0.3469387755102041,130,90,0.46153846153846156,5,True
646,Black Kyurem,Dragon,Ice,700,125,0.8918918918918919,0.3877551020408163,120,90,0.46153846153846156,5,True
646,White Kyurem,Dragon,Ice,700,125,0.6216216216216216,0.3469387755102041,170,100,0.46153846153846156,5,True
647,Keldeo Ordinary Forme,Water,Fighting,580,91,0.3621621621621622,0.3469387755102041,129,90,0.5282051282051282,5,True
647,Keldeo Resolute Forme,Water,Fighting,580,91,0.3621621621621622,0.3469387755102041,129,90,0.5282051282051282,5,True
648,Meloetta Aria Forme,Normal,Psychic,600,100,0.3891891891891892,0.2938775510204082,128,128,0.4358974358974359,5,True
648,Meloetta Pirouette Forme,Normal,Fighting,600,100,0.6648648648648648,0.3469387755102041,77,77,0.6307692307692307,5,True
649,Genesect,Bug,Steel,600,71,0.6216216216216216,0.3673469387755102,120,95,0.48205128205128206,5,True
650,Chespin,Grass,,313,56,0.3027027027027027,0.24489795918367346,48,45,0.16923076923076924,6,False
651,Quilladin,Grass,,405,61,0.3945945945945946,0.3673469387755102,56,58,0.26666666666666666,6,False
652,Chesnaught,Grass,Fighting,530,88,0.5513513513513514,0.4775510204081633,74,75,0.30256410256410254,6,False
653,Fennekin,Fire,,307,40,0.21621621621621623,0.14285714285714285,62,60,0.28205128205128205,6,False
654,Braixen,Fire,,409,59,0.2918918918918919,0.2163265306122449,90,70,0.3487179487179487,6,False
